conversation_id	condition	participant_gender	participant_age	utterance_id	parent_id	parent_info_need	parent_info_need_subtype	parent_text	utterance_text	info_need	info_need_subtype	nugget_1	nugget_2	nugget_3	excel_how_to	excel_recipe	wikipedia	serious_eats	stack_excahnge
5e45a7e926e79c000bc12a85	active	female	25-34	-N5etNyahnzhiOSfL5nU	 	 	 	 	Would you like to the next step? :)			0	0	0	0	0	0	0	0.0
5e45a7e926e79c000bc12a85	active	female	25-34	-N5etpNmiSn1V4-iARzl	-N5etgVmGFs7w19mYswl	equipment		How important is a food thermometer?	It's quite important as it helps you to adjust the heat as necessary to maintain the temperature			0	0	0	0	1	0	0	0.0
5e45a7e926e79c000bc12a85	active	female	25-34	-N5eu7zdMFmZdHgrSTrq	-N5etvRjm6okdqnQcAg0	cooking_technique		is there a way to estimate temperature if you don't have one?	Let me see what I can find :)			0	0	0	0	0	0	0	0.0
5e45a7e926e79c000bc12a85	active	female	25-34	-N5euNg0rTd-CbL-ltsX	-N5etvRjm6okdqnQcAg0	cooking_technique		is there a way to estimate temperature if you don't have one?	I'm sorry but I could not find an answer to your question.			0	0	0	0	0	0	0	0.0
5e45a7e926e79c000bc12a85	active	female	25-34	-N5euYZp-OLCZBhyUQr4	 	 	 	 	Would you like to go to the next step?			0	0	0	0	0	0	0	0.0
5e45a7e926e79c000bc12a85	active	female	25-34	-N5euqivwbI2loyQGvU_	-N5euaW7YBlwmZlF0cjI	knowledge	step_importance	Why do i preheat the oven as well as heat oil in a cast iron?	That's a really good question!  Usually, when cooking fried chicken there is always a big problem..overcooking the coating long before the chicken is cooked through to the center.			0	0	0	1	0	0	0	0.0
5e45a7e926e79c000bc12a85	active	female	25-34	-N5eusoottwu65GoHAJU	-N5euaW7YBlwmZlF0cjI	knowledge	step_importance	Why do i preheat the oven as well as heat oil in a cast iron?	Just fry the chicken until golden brown, then transfer it to a hot oven to finish cooking at a gentler pace.			0	0	0	1	0	0	0	0.0
5e45a7e926e79c000bc12a85	active	female	25-34	-N5evMwheOInDJwE1oMb	 	 	 	 	I'm starting to get hungry...but don't worry 3 more steps to go :)!			0	0	0	0	0	0	0	0.0
5e45a7e926e79c000bc12a85	active	female	25-34	-N5evyBP-p7aQR-FlP8L	-N5evgknrrQYYyk0Xu4o	preparation		Do i need to rest the chicken on a wire rack for a certain amount of time?	You simply need to transfer the chicken to a wire rack set on a rimmed baking sheet. There is not need to leave it to rest there :)			0	0	0	0	1	0	0	0.0
5e45a7e926e79c000bc12a85	active	female	25-34	-N5ewRLnWMgfbrdaRKjg	-N5ew6cLoYy3kw8wGgrd	preparation		got it. and wouldn't the chicken pieces have skin on both the sides?	I would say it depends on how you cut it. But for this step, try to place skin side down in the pan.			0	0	0	0	1	0	0	0.0
5e45a7e926e79c000bc12a85	active	female	25-34	-N5exPdeRBF_bKZ6-qXn	-N5ex-kbzJcy_jo_tm8N	knowledge	science	Why does the breast pc and the thigh/drumstick register different temperatures for readiness?	The temperature difference has to do with the thickness of the different chicken pieces. For this reason you need to bake until thickest part of breast pieces registers 150°F (65.5°C) on an instant-read thermometer, and thigh/drumstick pieces register 165°F (74°C), 5 to 10 minutes;			1	1	1	0	1	0	0	0.0
5e45a7e926e79c000bc12a85	active	female	25-34	-N5exbINMnYCE6XNl5kv	 	 	 	 	I think at this point we are done cooking!			0	0	0	0	0	0	0	0.0
5e45a7e926e79c000bc12a85	active	female	25-34	-N5exgaR8VD_MP4i-VQf	 	 	 	 	This is what you should have			0	0	0	0	0	0	0	0.0
5e45a7e926e79c000bc12a85	active	female	25-34	-N5exgrzOBmSwEp6HB8K	 	 	 	 	https://www.seriouseats.com/thmb/z-BfQ9TVGaHWhONTm6oAGvA3Ae8=/1500x1125/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__2015__07__20210324-SouthernFriedChicken-Andrew-Janjigian-16-945947653ac94f788d0ff1c2c7983e1b.jpg			0	0	0	0	0	0	0	0.0
5e45a7e926e79c000bc12a85	active	female	25-34	-N5exrDusmcar2Si5mCC	-N5exlqaHS5-Jvj59XHs			yes i do thanks to all the help	And yes, time to eat (please keep a piece of fried chicken for me as well)!!			0	0	0	0	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNEgzcsGfrxHxOkzEY	 	 	 	 	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare Savory Soufflé. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say start.			0	2	2	0	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNEpqwUAeWTlD449G_	 	 	 	 	Do you have any questions about the ingredients required to make Savory Soufflé?			0	1	There is only one fact in this text, which is that the recipe is for making Savory Soufflé. The rest is a question and a statement that should not be considered as facts. Therefore, the answer is 1.	0	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNFJRNgEfXamALxzTh	-NBNEw9GGmagiiuGykes	knowledge	history	Where is cayenne pepper from?	that's a great question! Let me see what I can find!			0	0	0	0	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNFoMEjAR4VxBmjOUn	-NBNEw9GGmagiiuGykes	knowledge	history	Where is cayenne pepper from?	"The cayenne pepper is a type of ""Capsicum annuum"". It is usually a moderately hot chili pepper used to flavor dishes. Cayenne peppers are probably named after the place Cayenne in French Guiana ad that's where they come from."			1	2	Two facts.	0	0	2	0	0.0
j6iz4akqr2	active	female	25-34	-NBNGGKV4hMGYTp8dWbZ	-NBNG4MGLUyxMtJ6S6bK	preparation		what's the first step to make the souffle?	Before going to the first step, can you tell me what's the difference between sweet souffes and sour ones?			0	0	There are zero facts in this text.	0	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNIS0KP_7FFAPszlrA	-NBNIDan_d_I9pdryORV	knowledge	recipe	Sweet souffles are sweet and made with sugar and savoury ones aren't	All classic soufflés, sweet and savory, start with a base that provides richness and structure. In savory soufflés the base is a thick béchamel sauce.  In sweet soufflés, the base is often pastry cream. However, you can just as easily sweeten béchamel and make a dessert soufflé from that.			3	3	There are three facts in this text.	2	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNIS0KP_7FFAPszlrA	-NBNIFZbN4tMM7GscFxa			*sour ones aren't	All classic soufflés, sweet and savory, start with a base that provides richness and structure. In savory soufflés the base is a thick béchamel sauce.  In sweet soufflés, the base is often pastry cream. However, you can just as easily sweeten béchamel and make a dessert soufflé from that.			3	3	There are three facts in this text.	2	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNIyFuYRUm9e5it85Q	-NBNIjm6Gy0GavRpHneQ	knowledge	history	What's the origin of a souffle?	That's a great question! The earliest mention of the soufflé is attributed to French master cook  Vincent La Chapelle, in the early eighteenth century. The development and popularization of the soufflé is usually traced to French chef Marie-Antoine Carême in the early nineteenth century.			2	2	2	0	0	2	0	0.0
j6iz4akqr2	active	female	25-34	-NBNJMhk3PaXabQrwZ-c	-NBNJE6-2eeW5Hp75aHp	recipe		How calorific is a souffle?	I'm sorry, I do not think I have this information			0	0	0 (There are no facts in this text.)	0	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNJNBtv5XEbk6BdENe	 	 	 	 	Do you have more questions about the ingredients or would you like to go to the first step out of 9?			0	1	1	0	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNJfrnSmHEzX2JMQ9y	 	 	 	 	In this step, temperature is key when making the Soufflé			0	1	1	0	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNJvsi_8Mx_RSZ5BfK	 	 	 	 	Do you have any questions about this step?			0	0	0	0	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNK-XsXs38LXrhVJu_	-NBNJx_S0EvCZwLC7cTc			No	ok let's go to the next step			0	0	0	0	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNKgePtFGyj1xs1Vhc	-NBNKcU_odQoQk6Z_trg			Ho hi	Can you rephrase this?			0	0	0	0	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNKw3AFn-c0rg4MRRq	-NBNKkuuDt8t5uwNG1OG	temperature		Sorry, typo. How high should the heat be initially?	You should preheat oven to 400°F (200°C) for a more browned soufflé with a slightly looser center or 375°F (190°C) for a more gently cooked soufflé that sets all the way through.			0	2	2	0	1	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNKyIrEynts5s6SfsE	-NBNKkuuDt8t5uwNG1OG	temperature		Sorry, typo. How high should the heat be initially?	"The oven temperature has a couple important effects on a soufflé. First, the heat of the oven is a critical ""ingredient"" for getting a soufflé to rise; it's what causes gases to expand inside all those trapped air bubbles and what converts moisture in the soufflé batter to steam. Together, those forces expand the air bubbles and cause the soufflé to swell."			3	3	Three.	1	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNL09iOhfIsCMBKIEH	-NBNKkuuDt8t5uwNG1OG	temperature		Sorry, typo. How high should the heat be initially?	The hotter the oven, the more quickly and fully the soufflé will rise, and the faster it will brown and set on the outside.			1	1	There is one fact in this text.	1	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNLItsVZTbU_ff2SdE	 	 	 	 	Egg yolks play an important role in this step			0	1	1	0	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNLTzwGY-iROPZX4Gw	-NBNLM24dhGwTbYuW1dr	knowledge	step_importance	How?	Egg yolks get whisked in for even more richness, and, when in the oven, coagulation—as the eggs cook, they set, just like when you fry or scramble them, allowing the soufflé to hold onto its loft for at least some time before deflating.			2	2	2	1	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNMAgW0fLtVshiAb1z	-NBNM7O5EEbpY80k2gUx			And the next?	Do you have any questions about this step?			0	0	0 (There are no facts in this text, only a question.)	0	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNMshFO8qvGVa5dkZh	-NBNMU4AO2X2lg8DQ0Yd	cooking_technique		What does folding mean in this context	It means that you have to gently beat the egg whites. That gentle folding is key, since you want to keep as many of the tiny air bubbles trapped in the beaten whites as you can.			1	2	Two.	1	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNNKxnvOpDqqBtkaLl	-NBNNHanJYdK-psAz8IQ			Thank you, and the last?	Do you have any questions about this step?			0	0	0. There are no facts in this text. It is a question.	0	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNNVVXysDnXHshHq89	-NBNNR8QPmq9Ul50HcuR			No, it's just putting it into an oven	Ok let's go to the next step			0	0	There are no facts in this text.	0	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNNr2UvqLGnKS8RWW-	-NBNNmvRLNouHMSQF9vW	meal		What else could be served with the souffle?	I'm sorry, I do not think I have this information			0	0	0	0	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNNwsxO3GQ-8gq63F1	-NBNNmvRLNouHMSQF9vW	meal		What else could be served with the souffle?	Do you have any other questions about this step?			0	0	0	0	0	0	0	0.0
j6iz4akqr2	active	female	25-34	-NBNO-O6dlpkxE45WIdk	-NBNNz5Y0SS3e2_CD-vS			No thanks	Well done! This was the last step in this recipe!			0	1	1	0	0	0	0	0.0
ozf8rdojjw	active	female	45-54	-NBMQDn7ycAZOzlaT07l	 	 	 	 	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare Parisian Gnocchi. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say start.			0	1	1	0	0	0	0	0.0
ozf8rdojjw	active	female	45-54	-NBMQL5OtSJxrPZBZ_lu	 	 	 	 	Do you have any questions about the ingredients required for this recipe?			0	0	0	0	0	0	0	0.0
ozf8rdojjw	active	female	45-54	-NBMQVn826T19aLA6hwW	-NBMQOecH-Ono1HFskXl	ingredient		what's kosher salt?	Kosher salt or kitchen salt is coarse edible salt without common additives such as iodine. Used in cooking and not at the table, it consists mainly of sodium chloride and may include anticaking agents.			1	2	2	0	0	1	0	0.0
ozf8rdojjw	active	female	45-54	-NBMQtH2ufa0KBXxE5IR	 	 	 	 	is there anything else you'd like to know about the required ingredients?			0	0	0	0	0	0	0	0.0
ozf8rdojjw	active	female	45-54	-NBMRIGVpo6AS73pgvL7	 	 	 	 	Ok, should we go to the next step? Remember that you can go from one step to another in this recipe by simply typing previous or next			0	0	0 (There are no facts provided in the text)	0	0	0	0	0.0
ozf8rdojjw	active	female	45-54	-NBMRf1h7OkpN6z3TNaK	-NBMRZD21WHFUwbuG14o			next	Before going to the next step, I want to highlight that this first step is crucial when making gnocchi.			0	1	1	0	0	0	0	0.0
ozf8rdojjw	active	female	45-54	-NBMSFbczk6JzL-iBRvI	-NBMRlGBxkX9-F5226Hm	knowledge	step_importance	why is it crucial?	S parisian gnocchi are somewhat of an oddity in the Western repertoire, in that they're made with a hot water dough—much like Chinese-style dumpling or stretched noodle dough.			1	1	One.	1	0	0	0	0.0
ozf8rdojjw	active	female	45-54	-NBMSM15NkfJq4B5frgw	-NBMRlGBxkX9-F5226Hm	knowledge	step_importance	why is it crucial?	With a hot water dough, By adding flour directly to boiling water, you actually end up not only denaturing the proteins, but smashing them into small pieces.			1	2	2	1	0	0	0	0.0
ozf8rdojjw	active	female	45-54	-NBMST43ah1jupBOui1P	-NBMRlGBxkX9-F5226Hm	knowledge	step_importance	why is it crucial?	Some degree of gluten can still form, but because cooked proteins aren't nearly as stretchy or clingy as raw ones, you won't get anywhere near the elasticity of a cold-water dough.			0	1	1	1	0	0	0	0.0
ozf8rdojjw	active	female	45-54	-NBMSUQDaszfJG6Airyi	-NBMRlGBxkX9-F5226Hm	knowledge	step_importance	why is it crucial?	Adding butter and other fats to the dough will further diminish its gluten-forming abilities.			0	1	1	1	0	0	0	0.0
ozf8rdojjw	active	female	45-54	-NBMSXNm9ej6NQdq8f2g	-NBMRlGBxkX9-F5226Hm	knowledge	step_importance	why is it crucial?	As a result, a pâte à choux dough isn't stretchy or bouncy; its more malleable and supple.			1	1	1	1	0	0	0	0.0
ozf8rdojjw	active	female	45-54	-NBMSiirauFC_yQlKBhM	-NBMRlGBxkX9-F5226Hm	knowledge	step_importance	why is it crucial?	This fact that a pâte à choux dough isn't stretchy or bouncy is essential when making Parisian Gnocchi			1	1	1	0	0	0	0	0.0
ozf8rdojjw	active	female	45-54	-NBMSyCPwPUuqg8D1OOC	-NBMSsgj6w3YXAElYqOB	knowledge	history	where do they come from?	Would you like to know about the origin of this dish?			0	0	0. There is no factual information provided in the given text.	0	0	0	0	0.0
ozf8rdojjw	active	female	45-54	-NBMTjrOtwjctXxOknJ7	-NBMT1aULnusB3I39V8g	knowledge	history	please	"So the word ""gnocchi"" may be derived from the Italian word ""nocchio"", meaning a knot in wood, or from ""nocca"" (meaning knuckle). It has been a traditional type of Italian pasta of (probable) Middle Eastern origin since Roman times. It was introduced by the Roman legions during the expansion of the empire into the countries of the European continent. Parisian Gnocchi or ""gnocchis à la parisienne"", is a regional French variety comprising gnocchi formed of choux pastry served with Béchamel sauce."			2	4	There are four facts in the text.	0	0	3	0	0.0
ozf8rdojjw	active	female	45-54	-NBMU2VZ264TS3iqXkzw	 	 	 	 	Can you tell me what's the difference between cold water dough and hot water dough and why that's important in this context?			0	0	0	0	0	0	0	0.0
ozf8rdojjw	active	female	45-54	-NBMV2PFE_zSoK4M7dVi	-NBMUsJ2m83s2I9P3NLf	knowledge	science	hot water not only denatures the proteins it also smashes them into small pieces which cold water doesn't and we need that to happen to get the elasticity required	That's correct! And that's really important in this context.  The beauty of a hot water dough is that, as you can see, it doesn't bounce back as much as a cold water dough does. As the gnocchi go through their primary poaching step in simmering water, water vapor and trapped gases will expand, causing the gnocchi to inflate slightly.			0	2	2	1	0	0	0	0.0
